workerId,sentID,category,pair,seconds,durCat,eventCat,event,article
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,15,LVC,18,108.0,short,contact,shaking,no
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,11,LVC,16,484.0,short,contact,cuddling,no
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,58,filler,66,14707.0,short,filler,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,54,filler,62,720.0,short,filler,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,65,filler,73,360.0,medium,filler,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,73,filler,81,722705.0,long,filler,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,74,filler,82,10802703.0,long,filler,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,26,BV,25,7567.0,medium,utterance,talking,no
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,76,filler,84,28802046.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,64,filler,72,1800.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,37,LVC,32,14400.0,long,kindness,assisting,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,22,BV,23,240.0,medium,utterance,thanking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,71,filler,79,356400.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,41,LVC,34,3600.0,long,kindness,encouraging,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,72,filler,80,356400.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,63,filler,71,10800.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,3,LVC,12,3.0,short,contact,kicking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,44,BV,35,3600.0,long,kindness,condoling,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,30,BV,27,3600.0,medium,utterance,presenting,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,78,filler,86,72000.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,66,filler,74,1800.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,36,BV,31,1200.0,long,kindness,advising,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,70,filler,78,7200.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,53,filler,61,600.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,19,LVC,22,120.0,medium,utterance,scolding,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,10,BV,15,30.0,short,contact,embracing,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,23,LVC,24,3600.0,medium,utterance,lecturing,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,7,LVC,14,1.0,short,contact,punching,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,77,filler,85,1.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,60,filler,68,2.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,51,LVC,38,600.0,long,kindness,respecting,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,61,filler,69,1200.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,57,filler,65,356400.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,56,filler,64,36000.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,31,LVC,28,3600.0,medium,utterance,addressing,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,67,filler,75,1.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,27,LVC,26,7200.0,medium,utterance,speaking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,75,filler,83,36000.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,69,filler,77,18000.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,55,filler,63,5.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,47,LVC,36,1200.0,long,kindness,recognizing,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,62,filler,70,5400.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,68,filler,76,10800.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,6,BV,13,60.0,short,contact,hugging,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,18,BV,21,1800.0,medium,utterance,sermoning,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,79,filler,87,1200.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,50,BV,37,356400.0,long,kindness,supporting,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,14,BV,17,1.0,short,contact,poking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,40,BV,33,1800.0,long,kindness,assuring,yes
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,59,filler,67,900.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,2,BV,11,30.0,short,contact,kissing,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,15,LVC,18,5.0,short,contact,shaking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,11,LVC,16,120.0,short,contact,cuddling,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,58,filler,66,1800.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,54,filler,62,60.0,short,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,65,filler,73,120.0,medium,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,73,filler,81,356400.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,74,filler,82,356400.0,long,filler,filler,filler
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,26,BV,25,4200.0,medium,utterance,talking,no
22de064cae4d2e55f7d9804a411316b911329e1ad954f6ac0a6b748c,76,filler,84,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,64,filler,72,1500.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,37,LVC,32,5400.0,long,kindness,assisting,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,22,BV,23,60.0,medium,utterance,thanking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,71,filler,79,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,41,LVC,34,25.0,long,kindness,encouraging,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,72,filler,80,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,63,filler,71,7200.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,3,LVC,12,3.0,short,contact,kicking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,44,BV,35,172800.0,long,kindness,condoling,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,30,BV,27,18000.0,medium,utterance,presenting,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,78,filler,86,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,66,filler,74,90.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,36,BV,31,600.0,long,kindness,advising,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,70,filler,78,10800.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,53,filler,61,1200.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,19,LVC,22,45.0,medium,utterance,scolding,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,10,BV,15,45.0,short,contact,embracing,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,23,LVC,24,1500.0,medium,utterance,lecturing,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,7,LVC,14,2.0,short,contact,punching,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,77,filler,85,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,60,filler,68,6.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,51,LVC,38,18.0,long,kindness,respecting,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,61,filler,69,360.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,57,filler,65,356400.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,56,filler,64,356400.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,31,LVC,28,900.0,medium,utterance,addressing,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,67,filler,75,2.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,27,LVC,26,1500.0,medium,utterance,speaking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,75,filler,83,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,69,filler,77,21600.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,55,filler,63,12.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,47,LVC,36,180.0,long,kindness,recognizing,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,62,filler,70,36000.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,68,filler,76,7200.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,6,BV,13,4.0,short,contact,hugging,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,18,BV,21,4200.0,medium,utterance,sermoning,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,79,filler,87,16200.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,50,BV,37,356400.0,long,kindness,supporting,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,14,BV,17,1.0,short,contact,poking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,40,BV,33,90.0,long,kindness,assuring,yes
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,59,filler,67,720.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,2,BV,11,210.0,short,contact,kissing,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,15,LVC,18,4.0,short,contact,shaking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,11,LVC,16,7.0,short,contact,cuddling,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,58,filler,66,4500.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,54,filler,62,15.0,short,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,65,filler,73,270.0,medium,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,73,filler,81,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,74,filler,82,356400.0,long,filler,filler,filler
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,26,BV,25,2100.0,medium,utterance,talking,no
a6e2aacbec6597b7dc8108277492f633741b336f601f2026e4e54350,76,filler,84,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,64,filler,72,2400.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,37,LVC,32,4800.0,long,kindness,assisting,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,22,BV,23,600.0,medium,utterance,thanking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,71,filler,79,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,41,LVC,34,900.0,long,kindness,encouraging,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,72,filler,80,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,63,filler,71,10800.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,3,LVC,12,3.0,short,contact,kicking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,44,BV,35,5400.0,long,kindness,condoling,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,30,BV,27,1800.0,medium,utterance,presenting,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,78,filler,86,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,66,filler,74,900.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,36,BV,31,1800.0,long,kindness,advising,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,70,filler,78,2400.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,53,filler,61,900.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,19,LVC,22,600.0,medium,utterance,scolding,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,10,BV,15,5.0,short,contact,embracing,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,23,LVC,24,7200.0,medium,utterance,lecturing,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,7,LVC,14,1.0,short,contact,punching,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,77,filler,85,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,60,filler,68,3.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,51,LVC,38,300.0,long,kindness,respecting,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,61,filler,69,14400.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,57,filler,65,356400.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,56,filler,64,356400.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,31,LVC,28,1800.0,medium,utterance,addressing,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,67,filler,75,20.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,27,LVC,26,2400.0,medium,utterance,speaking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,75,filler,83,7200.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,69,filler,77,10800.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,55,filler,63,5.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,47,LVC,36,2100.0,long,kindness,recognizing,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,62,filler,70,356400.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,68,filler,76,10800.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,6,BV,13,5.0,short,contact,hugging,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,18,BV,21,2400.0,medium,utterance,sermoning,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,79,filler,87,86400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,50,BV,37,356400.0,long,kindness,supporting,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,14,BV,17,2.0,short,contact,poking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,40,BV,33,600.0,long,kindness,assuring,yes
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,59,filler,67,900.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,2,BV,11,5.0,short,contact,kissing,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,15,LVC,18,3.0,short,contact,shaking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,11,LVC,16,3.0,short,contact,cuddling,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,58,filler,66,9000.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,54,filler,62,150.0,short,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,65,filler,73,900.0,medium,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,73,filler,81,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,74,filler,82,356400.0,long,filler,filler,filler
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,26,BV,25,6000.0,medium,utterance,talking,no
ed988e93e25b396424ef8452e194a4b927843fd4afda6c401bd1d385,76,filler,84,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,76,filler,84,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,21,LVC,23,300.0,medium,utterance,thanking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,62,filler,70,12600.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,13,LVC,17,2.0,short,contact,poking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,12,BV,16,180.0,short,contact,cuddling,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,57,filler,65,356400.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,32,BV,28,900.0,medium,utterance,addressing,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,24,BV,24,3000.0,medium,utterance,lecturing,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,35,LVC,31,420.0,long,kindness,advising,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,65,filler,73,240.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,67,filler,75,90.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,71,filler,79,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,1,LVC,11,30.0,short,contact,kissing,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,49,LVC,37,356400.0,long,kindness,supporting,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,73,filler,81,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,75,filler,83,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,28,BV,26,630.0,medium,utterance,speaking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,9,LVC,15,15.0,short,contact,embracing,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,66,filler,74,210.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,29,LVC,27,480.0,medium,utterance,presenting,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,58,filler,66,1800.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,4,BV,12,5.0,short,contact,kicking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,39,LVC,33,360.0,long,kindness,assuring,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,43,LVC,35,7200.0,long,kindness,condoling,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,59,filler,67,1200.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,69,filler,77,9000.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,52,BV,38,30.0,long,kindness,respecting,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,78,filler,86,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,53,filler,61,1800.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,38,BV,32,28800.0,long,kindness,assisting,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,74,filler,82,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,17,LVC,21,2400.0,medium,utterance,sermoning,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,60,filler,68,2.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,20,BV,22,80.0,medium,utterance,scolding,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,63,filler,71,7200.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,56,filler,64,356400.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,70,filler,78,356400.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,16,BV,18,3.0,short,contact,shaking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,54,filler,62,30.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,68,filler,76,10800.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,5,LVC,13,10.0,short,contact,hugging,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,25,LVC,25,1800.0,medium,utterance,talking,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,55,filler,63,5.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,79,filler,87,9000.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,64,filler,72,1800.0,medium,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,8,BV,14,2.0,short,contact,punching,no
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,42,BV,34,1800.0,long,kindness,encouraging,yes
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,61,filler,69,90.0,short,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,77,filler,85,1.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,72,filler,80,356400.0,long,filler,filler,filler
4c7879f39f8c5d6ea8650ebbcfd7af2125f558ac1e678a42a7d14543,48,BV,36,900.0,long,kindness,recognizing,yes
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,76,filler,84,356400.0,long,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,21,LVC,23,327.0,medium,utterance,thanking,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,62,filler,70,10982.0,medium,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,13,LVC,17,1.0,short,contact,poking,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,12,BV,16,121.0,short,contact,cuddling,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,57,filler,65,356400.0,short,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,32,BV,28,516.0,medium,utterance,addressing,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,24,BV,24,4803.0,medium,utterance,lecturing,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,35,LVC,31,903.0,long,kindness,advising,yes
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,65,filler,73,240.0,medium,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,67,filler,75,2.0,medium,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,71,filler,79,356400.0,long,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,1,LVC,11,2.0,short,contact,kissing,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,49,LVC,37,356400.0,long,kindness,supporting,yes
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,73,filler,81,356400.0,long,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,75,filler,83,356400.0,long,filler,filler,filler
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,28,BV,26,7380.0,medium,utterance,speaking,no
0a998af9a7821bdb6e110f8278134d7f059dcc5e48090295a2f5d85b,9,LVC,15,24.0,short,contact,embracing,no
