workerId,sentId,event,eventCat,construction,english,time
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,65,filler,filler,filler,yes,30.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,20,scolding,DC,BV,yes,300.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,26,talking,DC,BV,yes,1800.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,53,filler,filler,filler,yes,900.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,66,filler,filler,filler,yes,600.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,68,filler,filler,filler,yes,3600.0
972e93f52ae2db0f0cd9fbbbdf38635479e430a7e7ccb6e5cbf6b8e9,77,filler,filler,filler,yes,0.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,71,filler,filler,filler,yes,28800000.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,62,filler,filler,filler,yes,14400.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,27,speaking,DC,LVC,yes,2700.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,23,lecturing,DC,LVC,yes,3600.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,70,filler,filler,filler,yes,1800.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,64,filler,filler,filler,yes,2700.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,63,filler,filler,filler,yes,3600.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,56,filler,filler,filler,yes,21600.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,69,filler,filler,filler,yes,28800.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,54,filler,filler,filler,yes,60.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,61,filler,filler,filler,yes,1800.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,60,filler,filler,filler,yes,1.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,57,filler,filler,filler,yes,28800000.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,67,filler,filler,filler,yes,600.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,72,filler,filler,filler,yes,28800000.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,30,presenting,DC,BV,yes,1200.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,55,filler,filler,filler,yes,300.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,59,filler,filler,filler,yes,900.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,58,filler,filler,filler,yes,1800.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,31,addressing,DC,LVC,yes,900.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,65,filler,filler,filler,yes,300.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,20,scolding,DC,BV,yes,300.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,26,talking,DC,BV,yes,900.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,53,filler,filler,filler,yes,900.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,66,filler,filler,filler,yes,1800.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,68,filler,filler,filler,yes,3600.0
7c59cfdfbb5684fc1b0978ca4c3e56fec88b1e46ace2a8bcf330b3ae,77,filler,filler,filler,yes,600.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,71,filler,filler,filler,yes,35200800.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,62,filler,filler,filler,yes,23400.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,27,speaking,DC,LVC,yes,3675.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,23,lecturing,DC,LVC,yes,3600.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,70,filler,filler,filler,yes,7935.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,64,filler,filler,filler,yes,2730.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,63,filler,filler,filler,yes,11520.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,56,filler,filler,filler,yes,144000.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,69,filler,filler,filler,yes,21600.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,54,filler,filler,filler,yes,30.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,61,filler,filler,filler,yes,190.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,60,filler,filler,filler,yes,1.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,57,filler,filler,filler,yes,360000.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,67,filler,filler,filler,yes,5.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,72,filler,filler,filler,yes,35269200.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,30,presenting,DC,BV,yes,2705.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,55,filler,filler,filler,yes,10.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,59,filler,filler,filler,yes,726.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,58,filler,filler,filler,yes,2100.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,31,addressing,DC,LVC,yes,945.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,65,filler,filler,filler,yes,1200.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,20,scolding,DC,BV,yes,300.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,26,talking,DC,BV,yes,9000.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,53,filler,filler,filler,yes,300.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,66,filler,filler,filler,yes,1500.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,68,filler,filler,filler,yes,5400.0
bae2a182416692b48f0ec8d2103c0ffe27f28bf3fcaaf49d13c21ab3,77,filler,filler,filler,yes,2.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,71,filler,filler,filler,yes,14400000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,62,filler,filler,filler,yes,691200.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,27,speaking,DC,LVC,yes,9000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,23,lecturing,DC,LVC,yes,3000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,70,filler,filler,filler,yes,14400.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,64,filler,filler,filler,yes,4500.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,63,filler,filler,filler,yes,16200.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,56,filler,filler,filler,yes,720000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,69,filler,filler,filler,yes,14400.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,54,filler,filler,filler,yes,45.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,61,filler,filler,filler,yes,900.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,60,filler,filler,filler,yes,5.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,57,filler,filler,filler,yes,28800000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,67,filler,filler,filler,yes,60.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,72,filler,filler,filler,yes,36000000.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,30,presenting,DC,BV,yes,2700.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,55,filler,filler,filler,yes,300.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,59,filler,filler,filler,yes,1500.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,58,filler,filler,filler,yes,7200.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,31,addressing,DC,LVC,yes,900.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,65,filler,filler,filler,yes,180.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,20,scolding,DC,BV,yes,180.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,26,talking,DC,BV,yes,4500.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,53,filler,filler,filler,yes,900.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,66,filler,filler,filler,yes,600.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,68,filler,filler,filler,yes,10800.0
df7c8e44a957745e2703a5ea4b63cd08455e7366247023e47fe55132,77,filler,filler,filler,yes,0.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,71,filler,filler,filler,yes,7200000.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,62,filler,filler,filler,yes,5400.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,27,speaking,DC,LVC,yes,1500.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,23,lecturing,DC,LVC,yes,5400.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,70,filler,filler,filler,yes,10800.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,64,filler,filler,filler,yes,4500.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,63,filler,filler,filler,yes,10800.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,56,filler,filler,filler,yes,172800.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,69,filler,filler,filler,yes,43200.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,54,filler,filler,filler,yes,60.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,61,filler,filler,filler,yes,300.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,60,filler,filler,filler,yes,15.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,57,filler,filler,filler,yes,1440000.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,67,filler,filler,filler,yes,180.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,72,filler,filler,filler,yes,7200000.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,30,presenting,DC,BV,yes,14400.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,55,filler,filler,filler,yes,180.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,59,filler,filler,filler,yes,900.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,58,filler,filler,filler,yes,3600.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,31,addressing,DC,LVC,yes,1800.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,65,filler,filler,filler,yes,180.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,20,scolding,DC,BV,yes,300.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,26,talking,DC,BV,yes,2700.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,53,filler,filler,filler,yes,300.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,66,filler,filler,filler,yes,600.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,68,filler,filler,filler,yes,7200.0
a4a658dd5306c9492a524c25141879b072dec74d80b0c5e599a22bc5,77,filler,filler,filler,yes,180.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,71,filler,filler,filler,yes,316800000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,62,filler,filler,filler,yes,518400.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,27,speaking,DC,LVC,yes,1800.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,23,lecturing,DC,LVC,yes,4800.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,70,filler,filler,filler,yes,3600000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,64,filler,filler,filler,yes,5400.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,63,filler,filler,filler,yes,12600.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,56,filler,filler,filler,yes,6300.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,69,filler,filler,filler,yes,59400.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,54,filler,filler,filler,yes,15.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,61,filler,filler,filler,yes,4.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,60,filler,filler,filler,yes,1.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,57,filler,filler,filler,yes,16200000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,67,filler,filler,filler,yes,45.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,72,filler,filler,filler,yes,23400000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,30,presenting,DC,BV,yes,16200.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,55,filler,filler,filler,yes,15.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,59,filler,filler,filler,yes,330.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,58,filler,filler,filler,yes,9000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,31,addressing,DC,LVC,yes,2100.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,65,filler,filler,filler,yes,270.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,20,scolding,DC,BV,yes,55.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,26,talking,DC,BV,yes,5400.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,53,filler,filler,filler,yes,1800.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,66,filler,filler,filler,yes,900.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,68,filler,filler,filler,yes,9000.0
c518e5ca62c9463812a0948f57569bea38232a25c64cb1f69d959542,77,filler,filler,filler,yes,900.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,71,filler,filler,filler,yes,72000000.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,62,filler,filler,filler,yes,86400.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,27,speaking,DC,LVC,yes,1200.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,23,lecturing,DC,LVC,yes,2400.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,70,filler,filler,filler,yes,5400.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,64,filler,filler,filler,yes,2400.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,63,filler,filler,filler,yes,9000.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,56,filler,filler,filler,yes,28800.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,69,filler,filler,filler,yes,64800.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,54,filler,filler,filler,yes,15.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,61,filler,filler,filler,yes,300.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,60,filler,filler,filler,yes,2.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,57,filler,filler,filler,yes,144000000.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,67,filler,filler,filler,yes,45.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,72,filler,filler,filler,yes,43200000.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,30,presenting,DC,BV,yes,600.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,55,filler,filler,filler,yes,15.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,59,filler,filler,filler,yes,540.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,58,filler,filler,filler,yes,5400.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,31,addressing,DC,LVC,yes,1500.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,65,filler,filler,filler,yes,90.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,20,scolding,DC,BV,yes,150.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,26,talking,DC,BV,yes,2100.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,53,filler,filler,filler,yes,720.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,66,filler,filler,filler,yes,210.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,68,filler,filler,filler,yes,2700.0
58822b3d6a17f7ca9bffaf6051e1e295d655a795e7a4caf25cd9fcbd,77,filler,filler,filler,yes,180.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,71,filler,filler,filler,yes,31536000.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,62,filler,filler,filler,yes,54000.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,27,speaking,DC,LVC,yes,1200.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,23,lecturing,DC,LVC,yes,2700.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,70,filler,filler,filler,yes,5400.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,64,filler,filler,filler,yes,3600.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,63,filler,filler,filler,yes,7200.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,56,filler,filler,filler,yes,18000.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,69,filler,filler,filler,yes,43200.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,54,filler,filler,filler,yes,10.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,61,filler,filler,filler,yes,120.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,60,filler,filler,filler,yes,2.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,57,filler,filler,filler,yes,63072000.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,67,filler,filler,filler,yes,30.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,72,filler,filler,filler,yes,63000000.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,30,presenting,DC,BV,yes,3600.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,55,filler,filler,filler,yes,50.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,59,filler,filler,filler,yes,600.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,58,filler,filler,filler,yes,1200.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,31,addressing,DC,LVC,yes,1200.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,65,filler,filler,filler,yes,30.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,20,scolding,DC,BV,yes,10.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,26,talking,DC,BV,yes,600.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,53,filler,filler,filler,yes,300.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,66,filler,filler,filler,yes,45.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,68,filler,filler,filler,yes,60.0
860e71a4f03bfed49d59938cf03e090969a156cec9f4ef567887263f,77,filler,filler,filler,yes,1.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,71,filler,filler,filler,yes,687030.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,62,filler,filler,filler,yes,72000.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,27,speaking,DC,LVC,yes,1800.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,23,lecturing,DC,LVC,yes,9000.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,70,filler,filler,filler,yes,3600.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,64,filler,filler,filler,yes,2140.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,63,filler,filler,filler,yes,5120.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,56,filler,filler,filler,yes,341130.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,69,filler,filler,filler,yes,17100.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,54,filler,filler,filler,yes,50.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,61,filler,filler,filler,yes,900.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,60,filler,filler,filler,yes,5.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,57,filler,filler,filler,yes,1082700.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,67,filler,filler,filler,yes,1500.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,72,filler,filler,filler,yes,109200.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,30,presenting,DC,BV,yes,7800.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,55,filler,filler,filler,yes,20.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,59,filler,filler,filler,yes,930.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,58,filler,filler,filler,yes,6000.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,31,addressing,DC,LVC,yes,1800.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,65,filler,filler,filler,yes,300.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,20,scolding,DC,BV,yes,180.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,26,talking,DC,BV,yes,4200.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,53,filler,filler,filler,yes,360.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,66,filler,filler,filler,yes,720.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,68,filler,filler,filler,yes,8100.0
2f2e6dc7df6824b7defa4df4da4a09e9bf7c554d85ee4d42015141e1,77,filler,filler,filler,yes,10.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,71,filler,filler,filler,yes,3600000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,62,filler,filler,filler,yes,172800.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,27,speaking,DC,LVC,yes,3600.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,23,lecturing,DC,LVC,yes,4800.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,70,filler,filler,filler,yes,12000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,64,filler,filler,filler,yes,1800.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,63,filler,filler,filler,yes,9000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,56,filler,filler,filler,yes,28800.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,69,filler,filler,filler,yes,54000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,54,filler,filler,filler,yes,300.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,61,filler,filler,filler,yes,7200.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,60,filler,filler,filler,yes,3.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,57,filler,filler,filler,yes,360000000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,67,filler,filler,filler,yes,2.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,72,filler,filler,filler,yes,5184000.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,30,presenting,DC,BV,yes,10980.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,55,filler,filler,filler,yes,60.0
41046b5c7379b8b24bedcb591f2ffe0bb6f8fe906161abebf3761673,59,filler,filler,filler,yes,600.0
